idPartido;division;temporada;jornada;matchDate;LocalName;EquipoLocalId;localMarketValue;PuntosClasiLocal;GolesAFavorLocal;GolesEnContraLocal;VisitanteName;EquipoVisitanteId;visitanteMarketValue;PuntosClasiVisitante;GolesAFavorVisitante;GolesEnContraVisitante;golesLocal;golesVisitante;golDiff
637;1;2022-23;18;2023-01-21;Sevilla;39;-1;15;17;26;Cádiz;28;-1;16;12;28;1;0;1
638;1;2022-23;18;2023-01-22;Athletic Club;24;-1;26;25;17;Real Madrid;38;-1;41;38;16;0;2;-2
639;1;2022-23;18;2023-01-22;Barcelona;26;-1;44;37;7;Getafe;32;-1;17;16;24;1;0;1
640;1;2022-23;18;2023-01-22;Elche;30;-1;5;11;35;Osasuna;35;-1;27;17;16;1;1;0
641;1;2022-23;18;2023-01-22;Villarreal;42;-1;28;20;13;Girona;33;-1;21;26;27;1;0;1
642;1;2022-23;18;2023-01-23;Valencia;40;-1;19;23;20;Almería;23;-1;18;18;26;2;2;0
643;1;2022-23;19;2023-01-27;Almería;23;-1;19;20;28;Espanyol;31;-1;20;22;26;3;1;2
644;1;2022-23;19;2023-01-28;Cádiz;28;-1;16;12;29;Mallorca;34;-1;25;15;16;2;0;2
645;1;2022-23;19;2023-01-28;Girona;33;-1;21;26;28;Barcelona;26;-1;47;38;7;0;1;-1
646;1;2022-23;19;2023-01-28;Getafe;32;-1;17;16;25;Betis;27;-1;28;20;16;0;1;-1
647;1;2022-23;19;2023-01-28;Sevilla;39;-1;18;18;26;Elche;30;-1;6;12;36;3;0;3
648;1;2022-23;19;2023-01-29;Real Madrid;38;-1;44;40;16;Real Sociedad;37;-1;38;28;18;0;0;0
649;1;2022-23;19;2023-01-29;Celta de Vigo;29;-1;17;17;29;Athletic Club;24;-1;26;25;19;1;0;1
650;1;2022-23;19;2023-01-29;Osasuna;35;-1;28;18;17;Atlético de Madrid;25;-1;31;27;16;0;1;-1
651;1;2022-23;19;2023-01-29;Valladolid;41;-1;17;13;28;Valencia;40;-1;20;25;22;1;0;1
652;1;2022-23;19;2023-01-30;Villarreal;42;-1;31;21;13;Rayo Vallecano;36;-1;26;24;22;0;1;-1
653;1;2022-23;20;2023-02-03;Athletic Club;24;-1;26;25;20;Cádiz;28;-1;19;14;29;4;1;3
654;1;2022-23;20;2023-02-04;Atlético de Madrid;25;-1;34;28;16;Getafe;32;-1;17;16;26;1;1;0
655;1;2022-23;20;2023-02-04;Betis;27;-1;31;21;16;Celta de Vigo;29;-1;20;18;29;3;4;-1
656;1;2022-23;20;2023-02-04;Elche;30;-1;6;12;39;Villarreal;42;-1;31;21;14;3;1;2
657;1;2022-23;20;2023-02-04;Espanyol;31;-1;20;23;29;Osasuna;35;-1;28;18;18;1;1;0
658;1;2022-23;20;2023-02-05;Barcelona;26;-1;50;39;7;Sevilla;39;-1;21;21;26;3;0;3
659;1;2022-23;20;2023-02-05;Mallorca;34;-1;25;15;18;Real Madrid;38;-1;45;40;16;1;0;1
660;1;2022-23;20;2023-02-05;Real Sociedad;37;-1;39;28;18;Valladolid;41;-1;20;14;28;0;1;-1
661;1;2022-23;20;2023-02-05;Girona;33;-1;21;26;29;Valencia;40;-1;20;25;23;1;0;1
662;1;2022-23;20;2023-02-06;Rayo Vallecano;36;-1;29;25;22;Almería;23;-1;22;23;29;2;0;2
663;1;2022-23;21;2023-02-10;Cádiz;28;-1;19;15;33;Girona;33;-1;24;27;29;2;0;2
664;1;2022-23;21;2023-02-11;Almería;23;-1;22;23;31;Betis;27;-1;31;24;20;2;3;-1
665;1;2022-23;21;2023-02-11;Valencia;40;-1;20;25;24;Athletic Club;24;-1;29;29;21;1;2;-1
666;1;2022-23;21;2023-02-11;Sevilla;39;-1;21;21;29;Mallorca;34;-1;28;16;18;2;0;2
667;1;2022-23;21;2023-02-12;Getafe;32;-1;18;17;27;Rayo Vallecano;36;-1;32;27;22;1;1;0
668;1;2022-23;21;2023-02-12;Celta de Vigo;29;-1;23;22;32;Atlético de Madrid;25;-1;35;29;17;0;1;-1
669;1;2022-23;21;2023-02-12;Villarreal;42;-1;31;22;17;Barcelona;26;-1;53;42;7;0;1;-1
670;1;2022-23;21;2023-02-12;Valladolid;41;-1;23;15;28;Osasuna;35;-1;29;19;19;0;0;0
671;1;2022-23;21;2023-02-13;Espanyol;31;-1;21;24;30;Real Sociedad;37;-1;39;28;19;2;3;-1
672;1;2022-23;21;2023-02-15;Real Madrid;38;-1;45;40;17;Elche;30;-1;9;15;40;4;0;4
673;1;2022-23;22;2023-02-17;Girona;33;-1;24;27;31;Almería;23;-1;22;25;34;6;2;4
674;1;2022-23;22;2023-02-18;Betis;27;-1;34;27;22;Valladolid;41;-1;24;15;28;2;1;1
675;1;2022-23;22;2023-02-18;Mallorca;34;-1;28;16;20;Villarreal;42;-1;31;22;18;4;2;2
676;1;2022-23;22;2023-02-18;Osasuna;35;-1;30;19;19;Real Madrid;38;-1;48;44;17;0;2;-2
677;1;2022-23;22;2023-02-18;Real Sociedad;37;-1;42;31;21;Celta de Vigo;29;-1;23;22;33;1;1;0
678;1;2022-23;22;2023-02-19;Barcelona;26;-1;56;43;7;Cádiz;28;-1;22;17;33;2;0;2
679;1;2022-23;22;2023-02-19;Elche;30;-1;9;15;44;Espanyol;31;-1;21;26;33;0;1;-1
680;1;2022-23;22;2023-02-19;Rayo Vallecano;36;-1;33;28;23;Sevilla;39;-1;24;23;29;1;1;0
681;1;2022-23;22;2023-02-19;Atlético de Madrid;25;-1;38;30;17;Athletic Club;24;-1;32;31;22;1;0;1
682;1;2022-23;22;2023-02-20;Getafe;32;-1;19;18;28;Valencia;40;-1;20;26;26;1;0;1
683;1;2022-23;23;2023-02-24;Elche;30;-1;9;15;45;Betis;27;-1;37;29;23;2;3;-1
684;1;2022-23;23;2023-02-25;Cádiz;28;-1;22;17;35;Rayo Vallecano;36;-1;34;29;24;1;0;1
685;1;2022-23;23;2023-02-25;Espanyol;31;-1;24;27;33;Mallorca;34;-1;31;20;22;2;1;1
686;1;2022-23;23;2023-02-25;Real Madrid;38;-1;51;46;17;Atlético de Madrid;25;-1;41;31;17;1;1;0
687;1;2022-23;23;2023-02-25;Valencia;40;-1;20;26;27;Real Sociedad;37;-1;43;32;22;1;0;1
688;1;2022-23;23;2023-02-26;Athletic Club;24;-1;32;31;23;Girona;33;-1;27;33;33;2;3;-1
689;1;2022-23;23;2023-02-26;Celta de Vigo;29;-1;24;23;34;Valladolid;41;-1;24;16;30;3;0;3
690;1;2022-23;23;2023-02-26;Almería;23;-1;22;27;40;Barcelona;26;-1;59;45;7;1;0;1
691;1;2022-23;23;2023-02-26;Sevilla;39;-1;25;24;30;Osasuna;35;-1;30;19;21;2;3;-1
692;1;2022-23;23;2023-02-27;Villarreal;42;-1;31;24;22;Getafe;32;-1;22;19;28;2;1;1
693;1;2022-23;24;2023-03-03;Real Sociedad;37;-1;43;32;23;Cádiz;28;-1;25;18;35;0;0;0
694;1;2022-23;24;2023-03-04;Atlético de Madrid;25;-1;42;32;18;Sevilla;39;-1;25;26;33;6;1;5
695;1;2022-23;24;2023-03-04;Getafe;32;-1;22;20;30;Girona;33;-1;30;36;35;3;2;1
696;1;2022-23;24;2023-03-04;Almería;23;-1;25;28;40;Villarreal;42;-1;34;26;23;0;2;-2
697;1;2022-23;24;2023-03-04;Mallorca;34;-1;31;21;24;Elche;30;-1;9;17;48;0;1;-1
698;1;2022-23;24;2023-03-05;Barcelona;26;-1;59;45;8;Valencia;40;-1;23;27;27;1;0;1
699;1;2022-23;24;2023-03-05;Betis;27;-1;40;32;25;Real Madrid;38;-1;52;47;18;0;0;0
700;1;2022-23;24;2023-03-05;Rayo Vallecano;36;-1;34;29;25;Athletic Club;24;-1;32;33;26;0;0;0
701;1;2022-23;24;2023-03-05;Valladolid;41;-1;24;16;33;Espanyol;31;-1;27;29;34;2;1;1
702;1;2022-23;24;2023-03-06;Osasuna;35;-1;33;22;23;Celta de Vigo;29;-1;27;26;34;0;0;0
703;1;2022-23;25;2023-03-10;Cádiz;28;-1;26;18;35;Getafe;32;-1;25;23;32;2;2;0
704;1;2022-23;25;2023-03-11;Celta de Vigo;29;-1;28;26;34;Rayo Vallecano;36;-1;35;29;25;3;0;3
705;1;2022-23;25;2023-03-11;Elche;30;-1;12;18;48;Valladolid;41;-1;27;18;34;1;1;0
706;1;2022-23;25;2023-03-11;Real Madrid;38;-1;53;47;18;Espanyol;31;-1;27;30;36;3;1;2
707;1;2022-23;25;2023-03-11;Valencia;40;-1;23;27;28;Osasuna;35;-1;34;22;23;1;0;1
708;1;2022-23;25;2023-03-12;Athletic Club;24;-1;33;33;26;Barcelona;26;-1;62;46;8;0;1;-1
709;1;2022-23;25;2023-03-12;Mallorca;34;-1;31;21;25;Real Sociedad;37;-1;44;32;23;1;1;0
710;1;2022-23;25;2023-03-12;Villarreal;42;-1;37;28;23;Betis;27;-1;41;32;25;1;1;0
711;1;2022-23;25;2023-03-12;Sevilla;39;-1;25;27;39;Almería;23;-1;25;28;42;2;1;1
712;1;2022-23;25;2023-03-13;Girona;33;-1;30;38;38;Atlético de Madrid;25;-1;45;38;19;0;1;-1
713;1;2022-23;26;2023-03-17;Valladolid;41;-1;28;19;35;Athletic Club;24;-1;33;33;27;1;3;-2
714;1;2022-23;26;2023-03-18;Atlético de Madrid;25;-1;48;39;19;Valencia;40;-1;26;28;28;3;0;3
715;1;2022-23;26;2023-03-18;Almería;23;-1;25;29;44;Cádiz;28;-1;27;20;37;1;1;0
716;1;2022-23;26;2023-03-18;Espanyol;31;-1;27;31;39;Celta de Vigo;29;-1;31;29;34;1;3;-2
717;1;2022-23;26;2023-03-18;Rayo Vallecano;36;-1;35;29;28;Girona;33;-1;30;38;39;2;2;0
718;1;2022-23;26;2023-03-19;Barcelona;26;-1;65;47;8;Real Madrid;38;-1;56;50;19;2;1;1
719;1;2022-23;26;2023-03-19;Betis;27;-1;42;33;26;Mallorca;34;-1;32;22;26;1;0;1
720;1;2022-23;26;2023-03-19;Getafe;32;-1;26;25;34;Sevilla;39;-1;28;29;40;2;0;2
721;1;2022-23;26;2023-03-19;Osasuna;35;-1;34;22;24;Villarreal;42;-1;38;29;24;0;3;-3
722;1;2022-23;26;2023-03-19;Real Sociedad;37;-1;45;33;24;Elche;30;-1;13;19;49;2;0;2
723;1;2022-23;27;2023-03-31;Mallorca;34;-1;32;22;27;Osasuna;35;-1;34;22;27;0;0;0
724;1;2022-23;27;2023-04-01;Athletic Club;24;-1;36;36;28;Getafe;32;-1;29;27;34;0;0;0
725;1;2022-23;27;2023-04-01;Cádiz;28;-1;28;21;38;Sevilla;39;-1;28;29;42;0;2;-2
726;1;2022-23;27;2023-04-01;Elche;30;-1;13;19;51;Barcelona;26;-1;68;49;9;0;4;-4
727;1;2022-23;27;2023-04-01;Girona;33;-1;31;40;41;Espanyol;31;-1;27;32;42;2;1;1
728;1;2022-23;27;2023-04-02;Atlético de Madrid;25;-1;51;42;19;Betis;27;-1;45;34;26;1;0;1
729;1;2022-23;27;2023-04-02;Real Madrid;38;-1;56;51;21;Valladolid;41;-1;28;20;38;6;0;6
730;1;2022-23;27;2023-04-02;Villarreal;42;-1;41;32;24;Real Sociedad;37;-1;48;35;24;2;0;2
731;1;2022-23;27;2023-04-02;Celta de Vigo;29;-1;34;32;35;Almería;23;-1;26;30;45;2;2;0
732;1;2022-23;27;2023-04-03;Valencia;40;-1;26;28;31;Rayo Vallecano;36;-1;36;31;30;1;1;0
733;1;2022-23;28;2023-04-07;Sevilla;39;-1;31;31;42;Celta de Vigo;29;-1;35;34;37;2;2;0
734;1;2022-23;28;2023-04-08;Real Madrid;38;-1;59;57;21;Villarreal;42;-1;44;34;24;2;3;-1
735;1;2022-23;28;2023-04-08;Espanyol;31;-1;27;33;44;Athletic Club;24;-1;37;36;28;1;2;-1
736;1;2022-23;28;2023-04-08;Osasuna;35;-1;35;22;27;Elche;30;-1;13;19;55;2;1;1
737;1;2022-23;28;2023-04-08;Real Sociedad;37;-1;48;35;26;Getafe;32;-1;30;27;34;2;0;2
738;1;2022-23;28;2023-04-09;Betis;27;-1;45;34;27;Cádiz;28;-1;28;21;40;0;2;-2
739;1;2022-23;28;2023-04-09;Almería;23;-1;27;32;47;Valencia;40;-1;27;29;32;2;1;1
740;1;2022-23;28;2023-04-09;Rayo Vallecano;36;-1;37;32;31;Atlético de Madrid;25;-1;54;43;19;1;2;-1
741;1;2022-23;28;2023-04-09;Valladolid;41;-1;28;20;44;Mallorca;34;-1;33;22;27;3;3;0
742;1;2022-23;28;2023-04-10;Barcelona;26;-1;71;53;9;Girona;33;-1;34;42;42;0;0;0
743;1;2022-23;29;2023-04-14;Rayo Vallecano;36;-1;37;33;33;Osasuna;35;-1;38;24;28;2;1;1
744;1;2022-23;29;2023-04-15;Athletic Club;24;-1;40;38;29;Real Sociedad;37;-1;51;37;26;2;0;2
745;1;2022-23;29;2023-04-15;Betis;27;-1;45;34;29;Espanyol;31;-1;27;34;46;3;1;2
746;1;2022-23;29;2023-04-15;Cádiz;28;-1;31;23;40;Real Madrid;38;-1;59;59;24;0;2;-2
747;1;2022-23;29;2023-04-15;Villarreal;42;-1;47;37;26;Valladolid;41;-1;29;23;47;1;2;-1
748;1;2022-23;29;2023-04-16;Getafe;32;-1;30;27;36;Barcelona;26;-1;72;53;9;0;0;0
749;1;2022-23;29;2023-04-16;Girona;33;-1;35;42;42;Elche;30;-1;13;20;57;2;0;2
750;1;2022-23;29;2023-04-16;Valencia;40;-1;27;30;34;Sevilla;39;-1;32;33;44;0;2;-2
751;1;2022-23;29;2023-04-16;Atlético de Madrid;25;-1;57;45;20;Almería;23;-1;30;34;48;2;1;1
752;1;2022-23;29;2023-04-17;Celta de Vigo;29;-1;36;36;39;Mallorca;34;-1;34;25;30;0;1;-1
753;1;2022-23;30;2023-04-21;Espanyol;31;-1;27;35;49;Cádiz;28;-1;31;23;42;0;0;0
754;1;2022-23;30;2023-04-22;Almería;23;-1;30;35;50;Athletic Club;24;-1;43;40;29;1;2;-1
755;1;2022-23;30;2023-04-22;Osasuna;35;-1;38;25;30;Betis;27;-1;48;37;30;3;2;1
756;1;2022-23;30;2023-04-22;Real Madrid;38;-1;62;61;24;Celta de Vigo;29;-1;36;36;40;2;0;2
757;1;2022-23;30;2023-04-22;Real Sociedad;37;-1;51;37;28;Rayo Vallecano;36;-1;40;35;34;2;1;1
758;1;2022-23;30;2023-04-22;Valladolid;41;-1;32;25;48;Girona;33;-1;38;44;42;1;0;1
759;1;2022-23;30;2023-04-23;Elche;30;-1;13;20;59;Valencia;40;-1;27;30;36;0;2;-2
760;1;2022-23;30;2023-04-23;Sevilla;39;-1;35;35;44;Villarreal;42;-1;47;38;28;2;1;1
761;1;2022-23;30;2023-04-23;Barcelona;26;-1;73;53;9;Atlético de Madrid;25;-1;60;47;21;1;0;1
762;1;2022-23;30;2023-04-23;Mallorca;34;-1;37;26;30;Getafe;32;-1;31;27;36;3;1;2
763;1;2022-23;31;2023-04-25;Betis;27;-1;48;39;33;Real Sociedad;37;-1;54;39;29;0;0;0
764;1;2022-23;31;2023-04-25;Cádiz;28;-1;32;23;42;Osasuna;35;-1;41;28;32;0;1;-1
765;1;2022-23;31;2023-04-25;Girona;33;-1;38;44;43;Real Madrid;38;-1;65;63;24;4;2;2
766;1;2022-23;31;2023-04-26;Atlético de Madrid;25;-1;60;47;22;Mallorca;34;-1;40;29;31;3;1;2
767;1;2022-23;31;2023-04-26;Celta de Vigo;29;-1;36;36;42;Elche;30;-1;13;20;61;1;0;1
768;1;2022-23;31;2023-04-26;Rayo Vallecano;36;-1;40;36;36;Barcelona;26;-1;76;54;9;2;1;1
769;1;2022-23;31;2023-04-26;Getafe;32;-1;31;28;39;Almería;23;-1;30;36;52;1;2;-1
770;1;2022-23;31;2023-04-27;Athletic Club;24;-1;46;42;30;Sevilla;39;-1;38;37;45;0;1;-1
771;1;2022-23;31;2023-04-27;Valencia;40;-1;30;32;36;Valladolid;41;-1;35;26;48;2;1;1
772;1;2022-23;31;2023-04-27;Villarreal;42;-1;47;39;30;Espanyol;31;-1;28;35;49;4;2;2
773;1;2022-23;32;2023-04-28;Osasuna;35;-1;44;29;32;Real Sociedad;37;-1;55;39;29;0;2;-2
774;1;2022-23;32;2023-04-29;Barcelona;26;-1;76;55;11;Betis;27;-1;49;39;33;4;0;4
775;1;2022-23;32;2023-04-29;Elche;30;-1;13;20;62;Rayo Vallecano;36;-1;43;38;37;4;0;4
776;1;2022-23;32;2023-04-29;Real Madrid;38;-1;65;65;28;Almería;23;-1;33;38;53;4;2;2
777;1;2022-23;32;2023-04-30;Cádiz;28;-1;32;23;43;Valencia;40;-1;33;34;37;2;1;1
778;1;2022-23;32;2023-04-30;Espanyol;31;-1;28;37;53;Getafe;32;-1;31;29;41;1;0;1
779;1;2022-23;32;2023-04-30;Valladolid;41;-1;35;27;50;Atlético de Madrid;25;-1;63;50;23;2;5;-3
780;1;2022-23;32;2023-04-30;Villarreal;42;-1;50;43;32;Celta de Vigo;29;-1;39;37;42;3;1;2
781;1;2022-23;32;2023-05-01;Mallorca;34;-1;40;30;34;Athletic Club;24;-1;46;42;31;1;1;0
782;1;2022-23;32;2023-05-01;Sevilla;39;-1;41;38;45;Girona;33;-1;41;48;45;0;2;-2
783;1;2022-23;33;2023-05-02;Barcelona;26;-1;79;59;11;Osasuna;35;-1;44;29;34;1;0;1
784;1;2022-23;33;2023-05-02;Almería;23;-1;33;40;57;Elche;30;-1;16;24;62;2;1;1
785;1;2022-23;33;2023-05-02;Real Sociedad;37;-1;58;41;29;Real Madrid;38;-1;68;69;30;2;0;2
786;1;2022-23;33;2023-05-03;Atlético de Madrid;25;-1;66;55;25;Cádiz;28;-1;35;25;44;5;1;4
787;1;2022-23;33;2023-05-03;Valencia;40;-1;33;35;39;Villarreal;42;-1;53;46;33;1;1;0
788;1;2022-23;33;2023-05-03;Getafe;32;-1;31;29;42;Celta de Vigo;29;-1;39;38;45;1;0;1
789;1;2022-23;33;2023-05-04;Athletic Club;24;-1;47;43;32;Betis;27;-1;49;39;37;0;1;-1
790;1;2022-23;33;2023-05-04;Rayo Vallecano;36;-1;43;38;41;Valladolid;41;-1;35;29;55;2;1;1
791;1;2022-23;33;2023-05-04;Girona;33;-1;44;50;45;Mallorca;34;-1;41;31;35;2;1;1
792;1;2022-23;33;2023-05-04;Sevilla;39;-1;41;38;47;Espanyol;31;-1;31;38;53;3;2;1
793;1;2022-23;34;2023-05-12;Mallorca;34;-1;41;32;37;Cádiz;28;-1;35;26;49;1;0;1
794;1;2022-23;34;2023-05-13;Villarreal;42;-1;54;47;34;Athletic Club;24;-1;47;43;33;5;1;4
795;1;2022-23;34;2023-05-13;Real Madrid;38;-1;68;69;32;Getafe;32;-1;34;30;42;1;0;1
796;1;2022-23;34;2023-05-13;Osasuna;35;-1;44;29;35;Almería;23;-1;36;42;58;3;1;2
797;1;2022-23;34;2023-05-13;Real Sociedad;37;-1;61;43;29;Girona;33;-1;47;52;46;2;2;0
798;1;2022-23;34;2023-05-14;Celta de Vigo;29;-1;39;38;46;Valencia;40;-1;34;36;40;1;2;-1
799;1;2022-23;34;2023-05-14;Elche;30;-1;16;25;64;Atlético de Madrid;25;-1;69;60;26;1;0;1
800;1;2022-23;34;2023-05-14;Espanyol;31;-1;31;40;56;Barcelona;26;-1;82;60;11;2;4;-2
801;1;2022-23;34;2023-05-14;Valladolid;41;-1;35;30;57;Sevilla;39;-1;44;41;49;0;3;-3
802;1;2022-23;34;2023-05-15;Betis;27;-1;52;40;37;Rayo Vallecano;36;-1;46;40;42;3;1;2
803;1;2022-23;35;2023-05-19;Cádiz;28;-1;35;26;50;Valladolid;41;-1;35;30;60;2;0;2
804;1;2022-23;35;2023-05-20;Athletic Club;24;-1;47;44;38;Celta de Vigo;29;-1;39;39;48;2;1;1
805;1;2022-23;35;2023-05-20;Barcelona;26;-1;85;64;13;Real Sociedad;37;-1;62;45;31;1;2;-1
806;1;2022-23;35;2023-05-20;Almería;23;-1;36;43;61;Mallorca;34;-1;44;33;37;3;0;3
807;1;2022-23;35;2023-05-20;Girona;33;-1;48;54;48;Villarreal;42;-1;57;52;35;1;2;-1
808;1;2022-23;35;2023-05-20;Getafe;32;-1;34;30;43;Elche;30;-1;19;26;64;1;1;0
809;1;2022-23;35;2023-05-21;Atlético de Madrid;25;-1;69;60;27;Osasuna;35;-1;47;32;36;3;0;3
810;1;2022-23;35;2023-05-21;Sevilla;39;-1;47;44;49;Betis;27;-1;55;43;38;0;0;0
811;1;2022-23;35;2023-05-21;Rayo Vallecano;36;-1;46;41;45;Espanyol;31;-1;31;42;60;1;2;-1
812;1;2022-23;35;2023-05-21;Valencia;40;-1;37;38;41;Real Madrid;38;-1;71;70;32;1;0;1
813;1;2022-23;36;2023-05-23;Celta de Vigo;29;-1;39;40;50;Girona;33;-1;48;55;50;1;1;0
814;1;2022-23;36;2023-05-23;Valladolid;41;-1;35;30;62;Barcelona;26;-1;85;65;15;3;1;2
815;1;2022-23;36;2023-05-23;Real Sociedad;37;-1;65;47;32;Almería;23;-1;39;46;61;1;0;1
816;1;2022-23;36;2023-05-24;Betis;27;-1;56;43;38;Getafe;32;-1;35;31;44;0;1;-1
817;1;2022-23;36;2023-05-24;Elche;30;-1;20;27;65;Sevilla;39;-1;48;44;49;1;1;0
818;1;2022-23;36;2023-05-24;Espanyol;31;-1;34;44;61;Atlético de Madrid;25;-1;72;63;27;3;3;0
819;1;2022-23;36;2023-05-24;Villarreal;42;-1;60;54;36;Cádiz;28;-1;38;28;50;2;0;2
820;1;2022-23;36;2023-05-24;Real Madrid;38;-1;71;70;33;Rayo Vallecano;36;-1;46;42;47;2;1;1
821;1;2022-23;36;2023-05-25;Mallorca;34;-1;44;33;40;Valencia;40;-1;40;39;41;1;0;1
822;1;2022-23;36;2023-05-25;Osasuna;35;-1;47;32;39;Athletic Club;24;-1;50;46;39;2;0;2
823;1;2022-23;37;2023-05-27;Sevilla;39;-1;49;45;50;Real Madrid;38;-1;74;72;34;1;2;-1
824;1;2022-23;37;2023-05-28;Athletic Club;24;-1;50;46;41;Elche;30;-1;21;28;66;0;1;-1
825;1;2022-23;37;2023-05-28;Atlético de Madrid;25;-1;73;66;30;Real Sociedad;37;-1;68;48;32;2;1;1
826;1;2022-23;37;2023-05-28;Barcelona;26;-1;85;66;18;Mallorca;34;-1;47;34;40;3;0;3
827;1;2022-23;37;2023-05-28;Getafe;32;-1;38;32;44;Osasuna;35;-1;50;34;39;2;1;1
828;1;2022-23;37;2023-05-28;Cádiz;28;-1;38;28;52;Celta de Vigo;29;-1;40;41;51;1;0;1
829;1;2022-23;37;2023-05-28;Rayo Vallecano;36;-1;46;43;49;Villarreal;42;-1;63;56;36;2;1;1
830;1;2022-23;37;2023-05-28;Almería;23;-1;39;46;62;Valladolid;41;-1;38;33;63;0;0;0
831;1;2022-23;37;2023-05-28;Girona;33;-1;49;56;51;Betis;27;-1;56;43;39;1;2;-1
832;1;2022-23;37;2023-05-28;Valencia;40;-1;40;39;42;Espanyol;31;-1;35;47;64;2;2;0
833;1;2022-23;38;2023-06-04;Betis;27;-1;59;45;40;Valencia;40;-1;41;41;44;1;1;0
834;1;2022-23;38;2023-06-04;Mallorca;34;-1;47;34;43;Rayo Vallecano;36;-1;49;45;50;3;0;3
835;1;2022-23;38;2023-06-04;Real Sociedad;37;-1;68;49;34;Sevilla;39;-1;49;46;52;2;1;1
836;1;2022-23;38;2023-06-04;Real Madrid;38;-1;77;74;35;Athletic Club;24;-1;50;46;42;1;1;0
837;1;2022-23;38;2023-06-04;Villarreal;42;-1;63;57;38;Atlético de Madrid;25;-1;76;68;31;2;2;0
838;1;2022-23;38;2023-06-04;Celta de Vigo;29;-1;40;41;52;Barcelona;26;-1;88;69;18;2;1;1
839;1;2022-23;38;2023-06-04;Valladolid;41;-1;39;33;63;Getafe;32;-1;41;34;45;0;0;0
840;1;2022-23;38;2023-06-04;Elche;30;-1;24;29;66;Cádiz;28;-1;41;29;52;1;1;0
841;1;2022-23;38;2023-06-04;Espanyol;31;-1;36;49;66;Almería;23;-1;40;46;62;3;3;0
842;1;2022-23;38;2023-06-04;Osasuna;35;-1;50;35;41;Girona;33;-1;49;57;53;2;1;1
